incident_number,arrest_date,gender,race,age,charge,most_serious,arrest
19BU028009,12/24/2019 16:00,Female,White,50,Retail Theft (Misdemeanor),1,TRUE
19BU028011,1/15/2020 18:20,Male,Black,26,Heroin - Selling or Dispensing &gt; 200mg &lt; 1gm,1,TRUE
19BU028011,1/15/2020 18:20,Male,Black,26,Heroin - Selling or Dispensing &gt; 200mg &lt; 1gm,0,TRUE
19BU028011,1/15/2020 18:20,Male,Black,26,Heroin - Selling or Dispensing &gt; 200mg &lt; 1gm,0,TRUE
19BU028011,1/15/2020 18:20,Male,Black,26,"Drugs - Cocaine, Sale <2.5 Gm",1,TRUE
19BU028011,1/15/2020 18:20,Male,Black,26,Driving With A Criminally Suspended License,0,TRUE
19BU028024,12/25/2019 0:26,Male,Black,34,Assault And Robbery,1,TRUE
19BU028046,12/25/2019 12:35,Male,White,22,Violation Of An Abuse Prevention Order,1,TRUE
19BU028099,12/26/2019 22:28,Male,White,34,Driving Under The Influence - Second And Subsequent Offense,1,TRUE
19BU028099,12/26/2019 22:28,Male,White,34,Leaving Scene Of An Accident,0,TRUE
19BU028102,12/26/2019 19:10,Male,White,51,Retail Theft (Misdemeanor),1,TRUE
19BU028103,12/26/2019 19:10,Male,White,51,Arrest on In-State Warrant,1,TRUE
19BU028117,12/27/2019 16:55,Male,White,18,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
19BU028127,12/27/2019 11:29,Female,Black,32,Simple Assault,1,TRUE
19BU028150,12/27/2019 17:22,Female,White,38,Domestic Assault,1,TRUE
19BU028150,12/27/2019 17:22,Female,White,38,Disorderly Conduct - All Other,0,TRUE
19BU028150,12/31/2019 17:33,Male,White,44,Simple Assault,1,TRUE
19BU028150,12/31/2019 17:33,Male,White,44,Disorderly Conduct - All Other,0,TRUE
19BU028170,12/27/2019 21:48,Male,White,44,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
19BU028223,12/28/2019 22:20,Male,White,37,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,TRUE
19BU028223,1/9/2020 0:00,Male,White,40,Petit Larceny From A Building/Residence/Structure,1,TRUE
19BU028234,12/28/2019 22:42,Male,White,37,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,TRUE
19BU028243,12/29/2019 1:29,Male,White,30,Unlawful Mischief (Misdemeanor),1,TRUE
19BU028243,12/29/2019 1:29,Male,White,30,Disorderly Conduct - All Other,0,TRUE
19BU028258,12/29/2019 4:02,Male,White,37,Domestic Assault,1,TRUE
19BU028290,12/29/2019 18:28,Female,White,41,Retail Theft (Misdemeanor),1,TRUE
19BU028309,12/30/2019 7:55,Male,White,44,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
19BU028336,12/30/2019 15:00,Female,White,29,Arrest on In-State Warrant,1,TRUE
19BU028385,NA,NA,NA,NA,Unlawful Trespass (Misdemeanor),1,TRUE
19BU028399,1/11/2020 20:44,Male,White,49,Burglary,1,TRUE
19BU028401,12/31/2019 15:00,Female,White,32,Disorderly Conduct - All Other,1,TRUE
19BU028401,12/31/2019 15:00,NA,NA,NA,Disorderly Conduct - All Other,1,TRUE
19BU028406,1/17/2020 19:40,Male,Black,24,Leaving Scene Of An Accident,1,TRUE
19BU028406,1/17/2020 19:40,Male,Black,24,Driving With A Criminally Suspended License,0,TRUE
19BU028411,1/18/2020 16:30,Male,White,41,Petit Larceny From A Building/Residence/Structure,1,TRUE
19BU028438,12/31/2019 20:37,Male,Black,26,Unlawful Mischief (Misdemeanor),1,TRUE
19BU028439,12/31/2019 19:36,Male,White,68,Simple Assault,1,TRUE
20BU000022,1/1/2020 10:00,Male,Black,31,Disorderly Conduct - All Other,1,TRUE
20BU000022,1/1/2020 12:30,Male,Black,33,Driving Under The Influence - First Offense,1,TRUE
20BU000022,1/1/2020 12:30,Male,Black,33,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",0,TRUE
20BU000022,1/1/2020 12:30,Male,Black,33,Driving With A Criminally Suspended License,0,TRUE
20BU000022,1/1/2020 12:30,Male,Black,33,Disorderly Conduct - All Other,0,TRUE
20BU000028,1/1/2020 13:13,Male,Black,57,Aggravated disorderly conduct,1,TRUE
20BU000028,1/1/2020 12:25,Male,White,43,Aggravated disorderly conduct,1,TRUE
20BU000049,1/1/2020 19:29,Male,Black,27,Arrest on In-State Warrant,1,TRUE
20BU000058,1/2/2020 0:42,Male,Black,36,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
20BU000060,1/2/2020 0:44,Male,Black,36,Arrest on In-State Warrant,1,TRUE
20BU000075,9/16/2020 15:35,Male,White,34,Lewd And Lascivious Conduct With A Child,1,TRUE
20BU000128,1/3/2020 0:03,Female,Black,46,Arrest on In-State Warrant,1,TRUE
20BU000137,1/2/2020 22:00,Male,White,16,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Felony),1,TRUE
20BU000162,1/10/2020 11:34,Male,White,44,Violation Of An Abuse Prevention Order,1,TRUE
20BU000225,1/26/2020 21:27,Male,Black,50,Retail Theft (Misdemeanor),1,TRUE
20BU000235,1/3/2020 21:26,Female,White,38,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
20BU000237,1/4/2020 18:00,Female,White,31,Aggravated Assault,1,TRUE
20BU000237,1/4/2020 18:00,Female,White,31,Simple Assault,0,TRUE
20BU000281,1/4/2020 18:09,Female,White,31,Ignition interlock restricted driver's license or certificate; penalties 23 VSA 1213 (g),1,TRUE
20BU000302,1/5/2020 2:15,Male,White,30,Domestic Assault,1,TRUE
20BU000334,1/5/2020 20:00,Male,White,28,Unlawful Trespass (Felony),1,TRUE
20BU000362,1/8/2020 11:34,Male,White,30,Retail Theft (Misdemeanor),1,TRUE
20BU000380,1/6/2020 13:42,Male,White,32,Simple Assault,1,TRUE
20BU000380,1/6/2020 13:42,Male,White,32,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor),0,TRUE
20BU000380,1/6/2020 13:42,Male,White,32,Disorderly Conduct - All Other,0,TRUE
20BU000380,1/6/2020 13:42,Male,White,32,Violation Of Conditions Of Release (Other),0,TRUE
20BU000392,1/6/2020 15:45,Male,Black,26,Driving With A Criminally Suspended License,1,TRUE
20BU000433,1/7/2020 13:49,Male,Black,38,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
20BU000439,1/7/2020 15:05,Male,Asian - A,39,Simple Assault,1,TRUE
20BU000454,1/14/2020 17:00,Male,White,62,Leaving Scene Of An Accident,1,TRUE
20BU000458,1/7/2020 20:23,NA,NA,NA,Arrest on In-State Warrant,1,TRUE
20BU000508,1/8/2020 15:01,Male,White,32,Simple Assault,1,TRUE
20BU000508,1/8/2020 15:01,Male,White,32,Unlawful Trespass (Misdemeanor),0,TRUE
20BU000508,1/8/2020 15:01,Male,White,32,Retail Theft (Misdemeanor),0,TRUE
20BU000510,1/8/2020 15:30,Male,Black,42,Simple Assault,1,TRUE
20BU000510,1/8/2020 15:30,Male,Black,42,Violation Of Conditions Of Release (Other),0,TRUE
20BU000510,1/8/2020 15:30,Male,Black,42,Retail Theft (Misdemeanor),0,TRUE
20BU000517,1/8/2020 16:00,Female,White,17,Retail Theft (Misdemeanor),1,TRUE
20BU000521,2/5/2020 12:30,Male,White,33,Embezzlement,1,TRUE
20BU000547,1/8/2020 22:00,Male,White,30,Driving Under The Influence - First Offense,1,TRUE
20BU000603,1/15/2020 2:12,Male,White,47,Disorderly Conduct - All Other,1,TRUE
20BU000603,1/15/2020 2:12,Male,White,56,Disorderly Conduct - All Other,1,TRUE
20BU000616,4/22/2020 13:56,Male,Black,36,Assault And Robbery,1,TRUE
20BU000616,4/22/2020 13:56,Male,Black,36,Unlawful Restraint - 1st Degree,0,TRUE
20BU000619,1/9/2020 23:15,Female,White,50,Arrest on In-State Warrant,1,TRUE
20BU000680,1/10/2020 17:51,Male,White,44,Aggravated Assault,1,TRUE
20BU000685,1/10/2020 18:30,Male,White,32,Aggravated disorderly conduct,1,TRUE
20BU000691,1/10/2020 21:47,Male,White,47,Retail Theft (Misdemeanor),1,TRUE
20BU000737,1/11/2020 13:07,Female,White,30,Arrest on In-State Warrant,1,TRUE
20BU000738,1/11/2020 13:30,Male,Black,24,Domestic Assault,1,TRUE
20BU000760,1/11/2020 20:44,Male,White,49,Arrest on In-State Warrant,1,TRUE
20BU000762,1/12/2020 19:25,Female,White,19,False Alarms To Public Safety,1,TRUE
20BU000762,1/12/2020 19:25,Female,White,21,False Alarms To Public Safety,1,TRUE
20BU000780,1/13/2020 0:00,Male,Black,37,Assault And Robbery,1,TRUE
20BU000791,1/12/2020 11:20,Male,White,38,Driving With Criminally Suspended License - 3rd or Subsequent Offense,1,TRUE
20BU000791,1/12/2020 11:20,Male,White,38,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",0,TRUE
20BU000802,2/1/2020 0:07,Male,White,37,Retail Theft (Misdemeanor),1,TRUE
20BU000879,1/13/2020 16:00,Female,Black,50,"Drugs - Cocaine, Possession  Misdemeanor",1,TRUE
20BU000879,1/13/2020 16:00,Female,Black,50,"Drugs - Heroin, Possession (Misdemeanor)",0,TRUE
20BU000879,1/13/2020 16:16,Male,White,57,"Drugs - Cocaine, Possession  Misdemeanor",1,TRUE
20BU000896,1/13/2020 20:00,Male,White,27,Driving Under The Influence - First Offense,1,TRUE
20BU000909,1/14/2020 1:56,Male,White,64,Driving With A Criminally Suspended License,1,TRUE
20BU000917,1/14/2020 8:13,Male,White,75,Burglary,1,TRUE
20BU000932,1/14/2020 12:58,Male,Black,21,Aggravated Assault,1,TRUE
20BU000932,1/14/2020 12:58,Male,Black,21,Reckless Endangerment,0,TRUE
20BU000935,1/14/2020 11:10,Male,White,43,Violation Of Conditions Of Release (Other),1,TRUE
20BU001020,2/15/2020 0:48,Male,White,47,Retail Theft (Misdemeanor),1,TRUE
20BU001025,1/15/2020 13:40,Male,White,37,Driving With A Criminally Suspended License,1,TRUE
20BU001039,1/15/2020 16:13,Male,White,55,Unlawful Trespass (Misdemeanor),1,TRUE
20BU001046,1/15/2020 19:53,Female,White,24,Violation Of Conditions Of Release (Other),1,TRUE
20BU001067,1/16/2020 0:35,Male,White,35,Arrest on In-State Warrant,1,TRUE
20BU001080,1/16/2020 12:22,Male,White,42,Cruelty To Animals (Misdemeanor),1,TRUE
20BU001108,1/16/2020 16:00,Male,White,31,False Information To A Police Officer,1,TRUE
20BU001169,1/20/2020 15:58,Male,Asian - A,28,Domestic Assault,1,TRUE
20BU001187,1/17/2020 11:26,Male,White,44,Arrest on In-State Warrant,1,TRUE
20BU001223,1/17/2020 22:56,Male,White,44,Driving Under The Influence - Second And Subsequent Offense,1,TRUE
20BU001252,1/18/2020 13:18,Male,White,64,Simple Assault,1,TRUE
20BU001261,1/18/2020 15:07,Female,White,21,Arrest on In-State Warrant,1,TRUE
20BU001282,1/18/2020 22:30,Female,White,35,Simple Assault,1,TRUE
20BU001306,1/19/2020 18:00,Female,White,50,Retail Theft (Misdemeanor),1,TRUE
20BU001306,1/19/2020 18:00,Female,White,50,Unlawful Trespass (Misdemeanor),0,TRUE
20BU001306,1/19/2020 18:00,Female,White,50,Violation Of Conditions Of Release (Other),0,TRUE
20BU001308,2/27/2020 14:30,Male,Black,23,Stalking,1,TRUE
20BU001308,2/27/2020 14:30,Male,Black,23,Disclosure of Sexually Explicit Images w/o Consent,0,TRUE
20BU001318,1/19/2020 18:17,Male,Black,23,Sexual Assault,1,TRUE
20BU001336,1/19/2020 23:00,Male,White,46,Arrest on In-State Warrant,1,TRUE
20BU001339,1/22/2020 14:21,Male,Black,32,Domestic Assault - 1st Degree Aggravated,1,TRUE
20BU001339,1/22/2020 14:21,Male,Black,32,Domestic Assault,0,TRUE
20BU001352,1/20/2020 11:19,Male,White,55,Driving With A Criminally Suspended License,1,TRUE
20BU001353,1/20/2020 15:44,Male,White,41,Violation Of An Abuse Prevention Order,1,TRUE
20BU001354,1/21/2020 9:46,Male,White,39,Retail Theft (Misdemeanor),1,TRUE
20BU001370,1/20/2020 14:40,Female,White,39,Retail Theft (Misdemeanor),1,TRUE
20BU001386,1/20/2020 21:20,Male,White,43,Aggravated Assault,1,TRUE
20BU001388,1/20/2020 20:40,Male,White,58,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Felony),1,TRUE
20BU001423,1/21/2020 11:02,Female,Asian - A,26,Driving With A Criminally Suspended License,1,TRUE
20BU001454,2/27/2020 14:30,Male,Black,23,Stalking,1,TRUE
20BU001454,2/27/2020 14:30,Male,Black,23,Disclosure of Sexually Explicit Images w/o Consent,0,TRUE
20BU001456,7/14/2020 0:00,Female,White,36,"Drugs - Cocaine, Sale <2.5 Gm",1,TRUE
20BU001456,7/14/2020 0:00,Female,White,36,"Drugs - Cocaine, Sale <2.5 Gm",NA,TRUE
20BU001469,1/21/2020 22:36,NA,Other - U,59,Simple Assault,1,TRUE
20BU001480,1/21/2020 22:38,Male,Black,30,NA,1,TRUE
20BU001483,1/22/2020 0:12,Male,White,32,Domestic Assault,1,TRUE
20BU001525,1/22/2020 16:00,Male,Black,42,Unlawful Trespass (Misdemeanor),1,TRUE
20BU001531,1/22/2020 19:00,Male,White,28,False Information To A Police Officer,1,TRUE
20BU001565,1/23/2020 9:45,Female,White,31,Unlawful Trespass (Felony),1,TRUE
20BU001605,1/24/2020 0:06,Male,White,32,Disorderly Conduct - All Other,1,TRUE
20BU001605,1/24/2020 0:06,Male,White,32,Theft Of Services (Misdemeanor),0,TRUE
20BU001647,1/24/2020 9:20,Female,White,31,Unlawful Trespass (Felony),1,TRUE
20BU001685,2/11/2020 10:00,Male,Black,18,"Drugs - Cocaine, Sale <2.5 Gm",1,TRUE
20BU001685,2/11/2020 10:00,Male,Black,18,"Drugs - Cocaine, Possession  >2.5 Gm",0,TRUE
20BU001685,2/11/2020 10:00,Male,Black,18,"Drugs - Depressant, Stimulant, And Narcotic Possession Misdemeanor",0,TRUE
20BU001707,1/24/2020 19:47,Male,White,61,Arrest on In-State Warrant,1,TRUE
20BU001711,1/24/2020 21:59,Male,White,56,Assault With Bodily Fluids (Misdemeanor),1,TRUE
20BU001714,1/24/2020 20:25,Male,White,28,False Information To A Police Officer,1,TRUE
20BU001721,1/24/2020 23:42,Male,White,28,Arrest on In-State Warrant,1,TRUE
20BU001729,1/25/2020 23:45,Male,Black,53,NA,1,TRUE
20BU001744,1/25/2020 4:40,Male,White,41,Arrest on In-State Warrant,1,TRUE
20BU001782,2/13/2020 18:26,Female,White,67,Leaving Scene Of An Accident,1,TRUE
20BU001790,1/29/2020 14:23,Male,White,35,Theft Of Services (Misdemeanor),1,TRUE
20BU001812,1/26/2020 8:00,Male,White,33,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
20BU001824,1/26/2020 12:15,Female,Black,41,Arrest on In-State Warrant,1,TRUE
20BU001844,2/8/2020 20:44,Male,White,47,Grand Larceny,1,TRUE
20BU001846,1/26/2020 18:13,Male,White,58,NA,1,TRUE
20BU001852,1/26/2020 20:00,Male,White,52,Driving With A Criminally Suspended License,1,TRUE
20BU001853,1/26/2020 21:00,Male,White,41,Arrest on In-State Warrant,1,TRUE
20BU001859,1/27/2020 19:25,Male,Asian - A,20,Simple Assault,1,TRUE
20BU001894,1/27/2020 16:00,Female,White,21,Simple Assault,1,TRUE
20BU001913,2/13/2020 19:50,Male,White,34,Simple Assault,1,TRUE
20BU001913,2/13/2020 19:50,Male,White,34,Disorderly Conduct - All Other,0,TRUE
20BU001930,2/12/2020 1:28,Male,Black,36,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,TRUE
20BU001930,2/6/2020 2:17,Female,White,29,Stolen Property Receiving (Possession Of) Stolen Property (Felony),1,TRUE
20BU001993,1/28/2020 14:00,Male,Black,42,Violation Of Conditions Of Release (Other),1,TRUE
20BU001993,1/28/2020 14:00,Male,Black,42,Unlawful Trespass (Misdemeanor),0,TRUE
20BU001993,1/28/2020 14:00,Male,Black,42,Retail Theft (Misdemeanor),0,TRUE
20BU002004,1/28/2020 16:41,Male,Black,39,Unlawful Trespass (Misdemeanor),0,TRUE
20BU002004,1/28/2020 16:41,Male,Black,39,Resisting Arrest,0,TRUE
20BU002004,1/28/2020 16:41,Male,Black,39,Simple Assault,1,TRUE
20BU002004,1/28/2020 16:41,Male,Black,39,Disorderly Conduct - All Other,0,TRUE
20BU002061,1/29/2020 16:25,Male,Black,26,Leaving Scene Of An Accident,1,TRUE
20BU002061,1/29/2020 16:25,Male,Black,26,Driving With A Criminally Suspended License,0,TRUE
20BU002062,2/20/2020 15:33,Female,White,32,Burglary,1,TRUE
20BU002062,2/20/2020 15:33,Female,White,32,Credit Card/ATM Fraud,0,TRUE
20BU002062,2/20/2020 15:33,Female,White,32,Identity Theft,0,TRUE
20BU002062,2/20/2020 15:33,Female,White,32,Driving With Criminally Suspended License - 3rd or Subsequent Offense,0,TRUE
20BU002111,1/30/2020 15:07,Male,Black,26,Aggravated Assault,1,TRUE
20BU002111,1/30/2020 15:07,Male,Black,26,Resisting Arrest,0,TRUE
20BU002111,1/30/2020 15:07,Male,Black,26,Disorderly Conduct By Phone Or Electronic Communication,0,TRUE
20BU002121,1/30/2020 14:05,Male,White,39,Simple Assault,1,TRUE
20BU002155,2/7/2020 7:00,Female,Black,24,"Drugs - Cocaine, Possession  Misdemeanor",0,TRUE
20BU002155,2/7/2020 7:00,Female,Black,24,Heroin - Selling or Dispensing &gt; 200mg &lt; 1gm,1,TRUE
20BU002155,2/7/2020 7:00,Female,Black,24,Drugs - Fentanyl - Selling or Dispensing/Trafficking or Transporting Into State 18 VSA 4233(a) 35A,1,TRUE
20BU002155,8/3/2020 13:12,Male,Black,22,Drugs - Fentanyl - Selling or Dispensing/Trafficking or Transporting Into State 18 VSA 4233(a) 35A,1,TRUE
20BU002155,8/3/2020 13:12,Male,Black,22,Heroin - Selling or Dispensing &gt; 200mg &lt; 1gm,0,TRUE
20BU002155,8/3/2020 13:12,Male,Black,22,NA,0,TRUE
20BU002214,1/31/2020 13:00,Male,Asian - A,47,NA,1,TRUE
20BU002233,1/31/2020 19:00,Male,White,59,Driving With A Criminally Suspended License,1,TRUE
20BU002236,1/31/2020 19:15,Female,White,37,Retail Theft (Misdemeanor),1,TRUE
20BU002249,2/29/2020 15:00,Female,White,32,Unlawful Trespass (Misdemeanor),1,TRUE
20BU002249,3/10/2020 18:00,Male,White,51,Unlawful Trespass (Misdemeanor),1,TRUE
20BU002250,1/31/2020 22:45,Female,White,31,"Drugs - Cocaine, Possession  Misdemeanor",1,TRUE
20BU002268,2/1/2020 9:35,Male,White,27,Driving With A Criminally Suspended License,1,TRUE
20BU002269,2/1/2020 9:57,Male,White,36,Arrest on In-State Warrant,1,TRUE
20BU002280,2/11/2020 10:05,Male,White,39,Retail Theft (Misdemeanor),1,TRUE
20BU002296,2/3/2020 9:24,Male,White,32,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
20BU002302,2/1/2020 21:58,Female,White,51,Retail Theft (Misdemeanor),1,TRUE
20BU002326,2/2/2020 0:30,Male,Black,31,Arrest on In-State Warrant,1,TRUE
20BU002345,2/2/2020 9:10,Male,White,31,Unlawful Trespass (Misdemeanor),1,TRUE
20BU002369,2/2/2020 18:45,Male,White,48,Arrest on In-State Warrant,1,TRUE
20BU002378,2/2/2020 22:50,Male,White,26,"Drugs - Methamphetamine, Possession -Misdemeanor",1,TRUE
20BU002378,2/2/2020 22:50,Male,White,26,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",0,TRUE
20BU002382,2/3/2020 0:30,Male,White,73,Lewd And Lascivious Conduct,1,TRUE
20BU002401,2/3/2020 10:50,Male,White,24,Driving With A Criminally Suspended License,1,TRUE
20BU002402,2/3/2020 11:15,Male,White,36,Unlawful Trespass (Misdemeanor),1,TRUE
20BU002404,8/3/2020 15:46,Male,White,16,Sexual Assault,1,TRUE
20BU002406,3/23/2020 12:30,Male,Black,37,Aggravated Sexual Assault,1,TRUE
20BU002443,2/10/2020 20:25,Male,White,23,Leaving Scene Of An Accident,1,TRUE
20BU002503,2/4/2020 18:31,Male,White,36,Unlawful Trespass (Felony),1,TRUE
20BU002524,2/5/2020 7:00,Male,White,31,Unlawful Trespass (Misdemeanor),1,TRUE
20BU002545,2/5/2020 11:16,Male,White,42,Domestic Assault,1,TRUE
20BU002586,2/5/2020 17:55,Male,White,36,Stalking,1,TRUE
20BU002586,2/5/2020 17:55,Male,White,36,Petit Larceny Other,0,TRUE
20BU002586,2/5/2020 17:55,Male,White,36,Stalking,0,TRUE
20BU002586,2/5/2020 17:55,Male,White,36,Unlawful Trespass (Misdemeanor),0,TRUE
20BU002607,2/5/2020 21:00,NA,NA,NA,Driving With A Criminally Suspended License,1,TRUE
20BU002649,2/6/2020 13:43,Male,White,51,Unlawful Trespass (Misdemeanor),1,TRUE
20BU002649,2/6/2020 13:43,Male,White,51,Disorderly Conduct - All Other,0,TRUE
20BU002746,2/7/2020 19:00,Male,White,25,Driving With A Criminally Suspended License,1,TRUE
20BU002770,2/8/2020 1:46,Female,White,29,NA,1,TRUE
20BU002771,2/8/2020 2:15,Male,White,40,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
20BU002807,2/8/2020 18:00,Female,White,38,Arrest on In-State Warrant,1,TRUE
20BU002813,2/8/2020 21:55,Male,White,22,Unlawful Trespass (Felony),1,TRUE
20BU002820,2/9/2020 2:00,Female,White,52,Disorderly Conduct - All Other,0,TRUE
20BU002820,2/9/2020 2:00,Female,White,52,Lewd And Lascivious Conduct,1,TRUE
20BU002859,2/10/2020 0:31,Male,White,36,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
20BU002879,2/10/2020 10:20,Male,White,62,Arson - 2nd Degree,1,TRUE
20BU002879,2/10/2020 10:20,Male,White,62,Reckless Endangerment,0,TRUE
20BU002879,2/10/2020 10:20,Male,White,62,Unlawful Mischief (Felony),0,TRUE
20BU002880,3/13/2020 9:38,Male,White,41,Violation Of An Abuse Prevention Order,1,TRUE
20BU002906,2/16/2020 14:04,Male,White,42,Violation Of An Abuse Prevention Order,1,TRUE
20BU002916,2/10/2020 22:46,Male,White,56,Domestic Assault - 1st Degree Aggravated,1,TRUE
20BU002925,2/11/2020 3:40,Male,White,55,Disorderly Conduct - All Other,1,TRUE
20BU002961,2/20/2020 0:00,NA,Black,15,Lewd And Lascivious Conduct,1,TRUE
20BU002997,2/19/2020 14:59,Male,Black,18,Petit Larceny From A Building/Residence/Structure,1,TRUE
20BU003032,2/12/2020 12:10,Male,White,40,Retail Theft (Misdemeanor),1,TRUE
20BU003081,2/13/2020 0:17,Male,White,48,Arrest on In-State Warrant,1,TRUE
20BU003090,2/13/2020 10:23,Male,White,43,Aggravated disorderly conduct,1,TRUE
20BU003099,2/13/2020 10:46,Female,White,35,Arrest on In-State Warrant,1,TRUE
20BU003114,2/13/2020 14:40,Male,White,36,Arrest on In-State Warrant,1,TRUE
20BU003121,2/13/2020 16:49,Male,White,21,Arrest on In-State Warrant,1,TRUE
20BU003132,2/14/2020 23:00,Male,Black,42,Grand Larceny,1,TRUE
20BU003140,2/27/2020 10:46,Male,White,40,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
20BU003141,2/13/2020 19:30,Male,White,34,Domestic Assault - 1st Degree Aggravated,1,TRUE
20BU003167,3/20/2020 0:00,Female,White,40,Identity Theft,1,TRUE
20BU003167,3/20/2020 0:00,Female,White,40,False Pretenses,0,TRUE
20BU003167,3/20/2020 0:00,Female,White,36,Identity Theft,1,TRUE
20BU003167,3/20/2020 0:00,Female,White,36,False Pretenses,0,TRUE
20BU003170,2/14/2020 10:00,Female,White,50,Driving With A Criminally Suspended License,1,TRUE
20BU003193,2/14/2020 15:27,Male,White,61,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Felony),1,TRUE
20BU003201,2/15/2020 16:00,Male,White,36,Violation Of An Abuse Prevention Order,1,TRUE
20BU003201,2/15/2020 16:00,Male,White,36,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",0,TRUE
